id,book_title,book_author,book_narrator,book_genre,book_year,book_length,book_publisher,image_link,amazon_link,amazon_price,goodreads
12402,The Handmaid's Tale ,Margaret Atwood,,Fiction,April 1998,314 pages,Anchor Books  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578028274l/38447._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=38447&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
12404,"Milk! A 10,000-Year Food Fracas ",Mark Kurlansky,,History,May 8th 2018,385 pages,Bloomsbury Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513711958l/36711236.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=36711236&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12406,Mark Manson Collection ,Mark Manson,,,,,Harper/CreateSpace Independent Publishing Platform,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557342733l/45690879._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=45690879&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
12408,What Got you Here Won't Get You There ,"Marshall Goldsmith
Mark Reiter",,Business,January 9th 2007,256 pages,Hyperion  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347513827l/84525.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=84525&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12410,No Enemy But Time ,Michael Bishop,,Science Fiction,April 2000,397 pages,VGSF  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501707563l/637400._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=637400&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
12412,A Brief History of Korea ,Michael J. Seth,,History,December 3rd 2019,288 pages,Tuttle Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578472729l/43347638._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43347638&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12414,The Tale of Genji,"Murasaki Shikibu
Royall Tyler
山本 淳子",,Classics,2003,1182 pages,Penguin  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1401241319l/7042.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=7042&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12416,My Secret Garden Women's Sexual Fantasies ,Nancy Friday,,Nonfiction,October 28th 2003,361 pages,Pocket Books  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387708704l/2997.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=2997&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12418,No Is Not Enough ,Naomi Klein,,Nonfiction,June 13th 2017,240 pages,Knopf Canada  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491517241l/34814047.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=34814047&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12420,"Not Afraid, The Evolution of Eminem ",Anthony Bozza,,Nonfiction,November 5th 2019,320 pages,Da Capo Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571118419l/43521563.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43521563&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12422,Echo ,Khaled Hosseini,,Fiction,May 21st 2013,404 pages,Riverhead Books  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358190204l/16115612.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=16115612&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12424,"Diversity, Inc. ",Pamela Newkirk,,Nonfiction,October 22nd 2019,272 pages,Bold Type Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565060680l/43522665.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43522665&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12426,"Primed to Perform, How to Build the Highest Performing Cultures Through the Science of Total Motivation","Neel Doshi
Lindsay McGregor",,Business,October 6th 2015,368 pages,Harper Business,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435177033l/24585389.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=24585389&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12428,"Story. Substance, Structure, Style and The Principles of Screenwriting ",Robert McKee,,Language,November 25th 1997,466 pages,It Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388176882l/48654.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=48654&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
2925,Procrastinate on Purpose ,Rory Vaden,,Business,January 6th 2015,236 pages,TarcherPerigee,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413132061l/22521947.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=22521947&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11856,The Einstein Intersection ,"Samuel R. Delany
Neil Gaiman",,Science Fiction,July 15th 1998,136 pages,Wesleyan University Press  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328795577l/145354.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=145354&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11866,Babel-17 ,Samuel R. Delany,,Science Fiction,June 1st 1978,192 pages,Gregg Press  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1257546421l/1199688.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=1199688&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11868,Save the Cat ,Blake Snyder,,Language,May 25th 2005,195 pages,Michael Wiese Productions  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411952887l/49464.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=49464&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11872,Seveneves ,Neal Stephenson,,Science Fiction,May 19th 2015,880 pages,William Morrow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449142000l/22816087.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=22816087&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11874,Gideon the Ninth ,Tamsyn Muir,,Fantasy,September 10th 2019,448 pages,Tor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546870952l/42036538.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=42036538&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11876,The Alchemist ,"Paulo Coelho
Alan R. Clarke",,Fiction,May 1st 1993,197 pages,HarperCollins  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483412266l/865.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=865&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11878,"The Anarchy, The Relentless Rise of the East India Company ",William Dalrymple,,History,September 10th 2019,576 pages,Bloomsbury Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566697597l/52371836._SX318_SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=52371836&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11880,The Four Obsessions of an Extraordinary Executive,Patrick Lencioni,,Business,August 24th 2000,183 pages,Jossey-Bass,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348094205l/49172.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=49172&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11888,The Invention of Yesterday ,Tamim Ansary,,History,October 1st 2019,448 pages,PublicAffairs,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554222477l/43886256.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43886256&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11890,The Last Machine in the Solar System,Matthew Isaac Sobin,,Science Fiction,April 11th 2017,80 pages,Inkshares,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475873745l/30221887.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=30221887&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11894,The Plot to Betray America,Malcolm W. Nance,,Politics,November 12th 2019,352 pages,Hachette Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1561368660l/52019391._SX318_SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=52019391&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11898,The Prepper's Guide to the End of the World - Collection 8 Best Survival Guides,Robert Paine,,,,356 pages,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425266920l/25052138.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=25052138&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11902,The Road to Serfdom ,Friedrich A. Hayek,,Economics,October 15th 1994,274 pages,University Of Chicago Press  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327787673l/299215.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=299215&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
11904,The Smartest Guys in the Room ,"Bethany McLean
Peter Elkind",,Business,September 28th 2004,480 pages,Portfolio Trade  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309204701l/113576.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=113576&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
11908,The Year 1000 ,"Robert Lacey
Danny Danziger",,History,April 2000,230 pages,Back Bay Books  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438463370l/55139._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=55139&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
11910,This is Going to Hurt ,Adam Kay,,Nonfiction,September 7th 2017,256 pages,Picador,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495900231l/35235302._SX318_SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=35235302&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
11914,This Is How You Lose the Time War,"Amal El-Mohtar
Max Gladstone",,Science Fiction,July 16th 2019,209 pages,Saga Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545755487l/43352954._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43352954&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12222,Three Big Questions for a Frantic Family,Patrick Lencioni,,Leadership,September 1st 2008,221 pages,Jossey-Bass  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348331314l/3833030.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=3833030&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12224,Too Big to Fail ,Andrew Ross Sorkin,,Business,October 20th 2009,600 pages,Viking,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347504190l/6687247.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=6687247&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12228,Trump Impeachment Hearings - 2019,U.S. House of Representatives,,,,167 pages,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576201091l/49214329._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=49214329&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
12230,The Sleep Solution ,"Elizabeth Pantley
William Sears",,Parenting,April 18th 2002,254 pages,McGraw-Hill Education  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347531658l/53611.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=53611&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12232,Weird Parenting Wins Bathtub Dining Family Screams and Other Hacks from the Parenting Trenches ,Hillary Frank,,Parenting,January 15th 2019,256 pages,Tarcherperigee,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525251654l/39999176.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=39999176&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12234,What Am I Doing Here ,Bruce Chatwin,,Travel,1998,384 pages,Vintage  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349073864l/79908.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=79908&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12236,Why Wall Street Matters ,William D. Cohan,,Nonfiction,February 28th 2017,192 pages,Random House,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487778009l/31521908._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=31521908&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12238,Homegoing - A Novel ,Book Habits,,,February 5th 2019,,Cb,,https://www.goodreads.com/buy_buttons/12/follow?book_id=51845255&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
12240,You Can Negotiate Anything,Herb Cohen,,Business,December 1st 1982,256 pages,Bantam  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347474692l/2232479.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=2232479&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12242,A Very Stable Genius Donald J. Trump's Testing of America,"Philip Rucker
Carol Leonnig",,Politics,January 21st 2020,480 pages,Penguin Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571021349l/52576769._SX318_SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=52576769&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12244,Against Empathy,Paul Bloom,,Psychology,December 6th 2016,285 pages,Ecco,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458495202l/29100194.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=29100194&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12246,Aristotle and Dante,Benjamin Alire Sáenz,,Young Adult,February 21st 2012,359 pages,Simon & Schuster Books for Young Readers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328320260l/12000020.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=12000020&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12248,Dark Money The Hidden History of the Billionaires,Jane Mayer,,Nonfiction,January 19th 2016,464 pages,Doubleday,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452601408l/27833494.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=27833494&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12250,Economists Hour False Prophets Free Markets and the Fracture of Society,Binyamin Appelbaum,,Economics,September 3rd 2019,448 pages,"Little, Brown and Company",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567174528l/43521695.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43521695&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12252,Ego Is the Enemy,Ryan Holiday,,Nonfiction,June 14th 2016,226 pages,Portfolio,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459114043l/27036528.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=27036528&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12254,Facebook,David McRaney,,Nonfiction,October 27th 2011,302 pages,Gotham Books  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391879112l/11709037.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=11709037&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12256,Fantasyland How America Went Haywire,Kurt Andersen,,History,September 5th 2017,429 pages,Random House,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495203625l/35171984._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=35171984&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12258,"Farther Away, Essays ",Jonathan Franzen,,Writing,April 23rd 2013,336 pages,Picador  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363434723l/15983333.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=15983333&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12260,First Conspiracy The Secret Plot to Kill George,"Brad Meltzer
Josh Mensch",,History,January 8th 2019,413 pages,Flatiron Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540921089l/39863169._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=39863169&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12262,Future of Capitalism Facing the New Anxieties,Paul Collier,,Economics,December 4th 2018,256 pages,Harper,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530221862l/36628413.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=36628413&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
12264,Gene An Intimate History,Siddhartha Mukherjee,,Science,May 17th 2016,592 pages,Scribner,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463591739l/27276428._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=27276428&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12266,Genghis Khan and the Making of the Modern World,"Jack Weatherford
Jonathan Davis",,History,March 22nd 2005,312 pages,Broadway Books  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320531289l/93426.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=93426&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12268,Hymns of the Republic The Story of the Final Year of the American Civil War,S.C. Gwynne,,History,October 29th 2019,,Simon Schuster Audio,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1569159328l/43821608._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43821608&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
12270,Impeachment Report The House Intelligence,"The House Intelligence Committee
Jon Meacham",,Politics,December 17th 2019,320 pages,Broadway Books  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576016656l/49122890.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=49122890&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12272,Legacy of Ashes The History of the CIA,Tim Weiner,,History,July 1st 2007,702 pages,Doubleday Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320525571l/970488.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=970488&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12274,Letter from President Donald J. Trump to the Speaker of the House of Representatives,"Donald J. Trump
L.J. Ganser",,Politics,December 20th 2019,,Audible Studios,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577166728l/49810222._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=49810222&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
12276,Listening to Prozac,Peter D. Kramer,,Psychology,September 1st 1997,448 pages,Penguin Books  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441434727l/789698._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=789698&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
12278,Long Walk to Freedom The Autobiography of Nelson,Nelson Mandela,,Biography,October 8th 2013,656 pages,Back Bay Books  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380493068l/17992765.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=17992765&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12280,Man Who Solved the Market How Jim Simons Launched the Quant Revolution,Gregory Zuckerman,,Economics,November 7th 2019,359 pages,Portfolio Penguin  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567623099l/43889703._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43889703&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12282,Next Millionaire Next Door Enduring Strategies,"Thomas J. Stanley
Sarah Stanley Fallaw",,Economics,October 1st 2018,272 pages,Lyons Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532438712l/40831515.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=40831515&ref=x_gr_w_bb_sout&tag=x_gr_w_bb_sout-20,,
12284,Oregon Trail A New American Journey,"Rinker Buck
Michael Gellatly",,Nonfiction,June 30th 2015,451 pages,Simon Schuster,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435548347l/23492799._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=23492799&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12286,Peoples History of the United States,Howard Zinn,,History,August 2nd 2005,729 pages,Harper Perennial  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494279423l/2767._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=2767&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12288,Rise and Fall of the Third Reich A History of the Nazis,William L. Shirer,,History,November 15th 1990,1614 pages,Simon & Schuster  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331223772l/767171.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=767171&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12290,The Murmur of Bees,"Sofía Segovia
Simon Bruni",,Historical,April 16th 2019,471 pages,Amazon Crossing  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539566888l/42306076._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=42306076&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
12292,The Pragmatic Programmer,"Andy Hunt
Dave Thomas",,Computer Science,October 30th 1999,321 pages,Addison-Wesley Professional  ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1401432508l/4099.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=4099&ref=x_gr_w_bb_glide_sout&tag=x_gr_w_bb_glide_sout-20,,
